bank_txn_id,bank_date,evidence_category,category,override_applied,override_to_category,amount_cents,amount,debit_account,debit_reason,journal_entry_id
478,2025-03-17,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,29905,299.05,2000,clear_net_pay_payable,BANK_DEBIT_478
479,2025-03-17,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,33698,336.98,2000,clear_net_pay_payable,BANK_DEBIT_479
453,2025-03-18,UNCLASSIFIED,UNCLASSIFIED,0,,15707,157.07,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_453
454,2025-03-18,UNCLASSIFIED,UNCLASSIFIED,0,,123686,1236.86,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_454
442,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,12068,120.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_442
443,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,1264,12.64,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_443
444,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,2068,20.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_444
445,2025-03-20,REIMBURSEMENT,REIMBURSEMENT,0,,20446,204.46,2400,clear_due_to_shareholder,BANK_DEBIT_445
446,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,3449,34.49,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_446
447,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,11658,116.58,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_447
448,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,253183,2531.83,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_448
449,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,16628,166.28,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_449
450,2025-03-20,UNCLASSIFIED,UNCLASSIFIED,0,,68218,682.18,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_450
435,2025-03-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17241,172.41,2000,clear_net_pay_payable,BANK_DEBIT_435
436,2025-03-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,10347,103.47,2000,clear_net_pay_payable,BANK_DEBIT_436
437,2025-03-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,21904,219.04,2000,clear_net_pay_payable,BANK_DEBIT_437
438,2025-03-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,29637,296.37,2000,clear_net_pay_payable,BANK_DEBIT_438
428,2025-03-26,UNCLASSIFIED,UNCLASSIFIED,0,,5952,59.52,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_428
429,2025-03-26,UNCLASSIFIED,UNCLASSIFIED,0,,9302,93.02,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_429
430,2025-03-26,UNCLASSIFIED,UNCLASSIFIED,0,,892,8.92,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_430
431,2025-03-26,UNCLASSIFIED,UNCLASSIFIED,0,,9719,97.19,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_431
432,2025-03-26,REIMBURSEMENT,REIMBURSEMENT,0,,3000,30.00,2400,clear_due_to_shareholder,BANK_DEBIT_432
419,2025-03-31,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7325,73.25,2000,clear_net_pay_payable,BANK_DEBIT_419
420,2025-03-31,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,13830,138.30,2000,clear_net_pay_payable,BANK_DEBIT_420
421,2025-03-31,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,15299,152.99,2000,clear_net_pay_payable,BANK_DEBIT_421
422,2025-03-31,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,22559,225.59,2000,clear_net_pay_payable,BANK_DEBIT_422
408,2025-04-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,11854,118.54,2000,clear_net_pay_payable,BANK_DEBIT_408
409,2025-04-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,30221,302.21,2000,clear_net_pay_payable,BANK_DEBIT_409
410,2025-04-07,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18086,180.86,2000,clear_net_pay_payable,BANK_DEBIT_410
403,2025-04-08,REIMBURSEMENT,REIMBURSEMENT,0,,5190,51.90,2400,clear_due_to_shareholder,BANK_DEBIT_403
404,2025-04-08,UNCLASSIFIED,UNCLASSIFIED,0,,7226,72.26,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_404
405,2025-04-08,REIMBURSEMENT,REIMBURSEMENT,0,,11351,113.51,2400,clear_due_to_shareholder,BANK_DEBIT_405
406,2025-04-08,UNCLASSIFIED,UNCLASSIFIED,0,,6855,68.55,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_406
393,2025-04-11,UNCLASSIFIED,UNCLASSIFIED,0,,13268,132.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_393
394,2025-04-11,UNCLASSIFIED,UNCLASSIFIED,0,,13268,132.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_394
395,2025-04-11,UNCLASSIFIED,UNCLASSIFIED,0,,13153,131.53,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_395
396,2025-04-11,UNCLASSIFIED,UNCLASSIFIED,0,,13268,132.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_396
397,2025-04-11,UNCLASSIFIED,UNCLASSIFIED,0,,13268,132.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_397
388,2025-04-14,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,9626,96.26,2000,clear_net_pay_payable,BANK_DEBIT_388
389,2025-04-14,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,31915,319.15,2000,clear_net_pay_payable,BANK_DEBIT_389
390,2025-04-14,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,31010,310.10,2000,clear_net_pay_payable,BANK_DEBIT_390
384,2025-04-16,SHAREHOLDER_PAYROLL,SHAREHOLDER_PAYROLL,0,,125000,1250.00,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_384
377,2025-04-21,OWNER_DRAW,DIVIDEND,1,DIVIDEND,2000000,20000.00,3400,dividend_paid,BANK_DEBIT_377
378,2025-04-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,12702,127.02,2000,clear_net_pay_payable,BANK_DEBIT_378
379,2025-04-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,21974,219.74,2000,clear_net_pay_payable,BANK_DEBIT_379
380,2025-04-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24914,249.14,2000,clear_net_pay_payable,BANK_DEBIT_380
375,2025-04-22,GST_HST_REMIT,GST_HST_REMIT,0,,823153,8231.53,2200,hst_payment,BANK_DEBIT_375
366,2025-04-24,UNCLASSIFIED,UNCLASSIFIED,0,,1945,19.45,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_366
367,2025-04-24,REIMBURSEMENT,REIMBURSEMENT,0,,10499,104.99,2400,clear_due_to_shareholder,BANK_DEBIT_367
368,2025-04-24,UNCLASSIFIED,UNCLASSIFIED,0,,33391,333.91,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_368
369,2025-04-24,UNCLASSIFIED,UNCLASSIFIED,0,,2783,27.83,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_369
370,2025-04-24,REIMBURSEMENT,REIMBURSEMENT,0,,11834,118.34,2400,clear_due_to_shareholder,BANK_DEBIT_370
371,2025-04-24,UNCLASSIFIED,UNCLASSIFIED,0,,12194,121.94,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_371
372,2025-04-24,UNCLASSIFIED,UNCLASSIFIED,0,,4599,45.99,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_372
364,2025-04-28,OWNER_DRAW,DIVIDEND,1,DIVIDEND,290000,2900.00,3400,dividend_paid,BANK_DEBIT_364
365,2025-04-28,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,8089,80.89,2000,clear_net_pay_payable,BANK_DEBIT_365
362,2025-04-29,LOAN_ISSUED,LOAN_ISSUED,0,,200000,2000.00,2500,due_from_shareholder,BANK_DEBIT_362
363,2025-04-29,SHAREHOLDER_PAYROLL,SHAREHOLDER_PAYROLL,0,,61015,610.15,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_363
354,2025-05-05,UNCLASSIFIED,UNCLASSIFIED,0,,4903,49.03,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_354
355,2025-05-05,UNCLASSIFIED,UNCLASSIFIED,0,,5070,50.70,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_355
356,2025-05-05,UNCLASSIFIED,UNCLASSIFIED,0,,5108,51.08,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_356
357,2025-05-05,UNCLASSIFIED,UNCLASSIFIED,0,,5107,51.07,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_357
358,2025-05-05,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,11164,111.64,2000,clear_net_pay_payable,BANK_DEBIT_358
351,2025-05-12,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6547,65.47,2000,clear_net_pay_payable,BANK_DEBIT_351
350,2025-05-13,UNCLASSIFIED,UNCLASSIFIED,0,,40858,408.58,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_350
349,2025-05-21,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,12702,127.02,2000,clear_net_pay_payable,BANK_DEBIT_349
346,2025-05-22,OWNER_DRAW,DIVIDEND,1,DIVIDEND,900000,9000.00,3400,dividend_paid,BANK_DEBIT_346
340,2025-05-30,BANK_FEE,BANK_FEE,0,,6500,65.00,6000,bank_fees,BANK_DEBIT_340
